Ticker,Name,start_date,end_date
VNDA,Vanda Pharmaceuticals,2007-05-02,2023-06-09
VNET,Vnet  American Depositary Shares,2011-04-21,2023-06-09
VNO,Vornado Realty Trust,2005-01-03,2023-06-09
VNOM,Viper Energy Partners Lp,2015-01-16,2023-06-09
VNRX,Volitionrx Limited,2015-02-06,2023-06-09
VNT,Vontier,2020-10-05,2023-06-09
VNTR,Venator Materials Plc,2017-08-03,2023-05-12
VOC,Voc Energy Trust Units Of Beneficial Interest,2011-05-05,2023-06-09
VOD,Vodafone Plc,2005-01-03,2023-06-09
VOR,Vor Biopharma,2021-02-05,2023-06-09
VORB,Virgin Orbit Holdings,2021-12-27,2023-04-10
VORBW,Virgin Orbit Holdings Warrant,2021-05-21,2023-04-12
VOXR,Vox Royalty,2022-10-10,2023-06-09
VOXX,Voxx International,2007-05-09,2023-06-09
VOYA,Voya Financial,2013-05-02,2023-06-09
VPG,Vishay Precision,2010-07-07,2023-06-09
VPV,Invesco Pennsylvania Value Municipal Income Trust,2007-05-16,2023-06-09
VQS,Viq Solutions Common Shares,2008-10-29,2023-06-09
VRA,Vera Bradley,2010-10-21,2023-06-09
VRAR,Glimpse,2021-07-01,2023-06-09
VRAX,Virax Biolabs,2022-07-21,2023-06-09
VRAY,Viewray,2015-08-10,2023-06-09
VRCA,Verrica Pharmaceuticals,2018-06-15,2023-06-09
VRDN,Viridian Therapeutics,2021-01-20,2023-06-09
VRE,Veris Residential,2012-11-08,2023-06-09
VREX,Varex Imaging,2017-01-20,2023-06-09
VRM,Vroom,2020-06-09,2023-06-09
VRME,Verifyme,2007-05-23,2023-06-09
VRMEW,Verifyme Warrant,2020-06-18,2023-06-09
VRNA,Verona Pharma Plc American Depositary Share,2017-04-27,2023-06-09
VRNS,Varonis Systems,2014-02-28,2023-06-09
VRNT,Verint Systems,2007-01-03,2023-06-09
VRPX,Virpax Pharmaceuticals,2021-02-17,2023-06-09
VRRM,Verra Mobility Corp,2017-03-24,2023-06-09
VRSK,Verisk Analytics,2009-10-09,2023-06-09
VRSN,Verisign,2005-01-03,2023-06-09
VRT,Vertiv Holdings Co.,2018-07-30,2023-06-09
VRTS,Veritas Software,2009-01-02,2023-06-09
VRTV,Veritiv Corp,2014-07-02,2023-06-09
VRTX,Vertex Pharmaceuticals Inc,2005-01-03,2023-06-09
VS,Versus Systems Common Shares,2020-12-29,2023-06-09
VSAT,Viasat,2007-01-03,2023-06-09
VSCO,Victoria's Secret,2021-07-21,2023-06-09
VSEC,Vse,2007-05-16,2023-06-09
VSH,Vishay Intertechnology,2007-01-03,2023-06-09
VST,Vistra Energy,2017-05-10,2023-06-09
VSTA,Vasta Platform,2020-07-31,2023-06-09
VSTM,Verastem,2012-01-27,2023-06-09
VSTO,Vista Outdoor,2015-02-09,2023-06-09
VTEX,Vtex,2021-07-22,2023-06-09
VTGN,Vistagen Therapeutics ,2016-05-11,2023-06-09
VTLE,Vital Energy,2011-12-15,2023-06-09
VTN,Invesco Trust For Investment Grade New York Municipals,2007-05-16,2023-06-09
VTNR,Vertex Energy Inc,2013-02-13,2023-06-09
VTOL,Bristow,2013-01-22,2023-06-09
VTR,Ventas Inc,2005-01-03,2023-06-09
VTRS,Viatris,2020-11-12,2023-06-09
VTRU,Vitru,2020-09-18,2023-06-09
VTS,Vitesse Energy,2023-01-17,2023-06-09
VTSI,Virtra,2018-03-29,2023-06-09
VTVT,Vtv Therapeutics,2015-07-30,2023-06-09
VTYX,Ventyx Biosciences,2021-10-21,2023-06-09
VUZI,Vuzix Corporation,2010-04-01,2023-06-09
VVI,Viad,2007-04-27,2023-06-09
VVNT,Vivint Smart Home,2017-10-19,2023-03-09
VVOS,Vivos Therapeutics,2020-12-11,2023-06-09
VVPR,Vivopower International Plc Ordinary Shares,2016-12-29,2023-06-09
VVR,Invesco Senior Income Trust,2007-05-04,2023-06-09
VVV,Valvoline,2016-09-23,2023-06-09
VVX,V2x,2014-09-29,2023-06-09
VWE,Vintage Wine Estates,2021-02-08,2023-06-09
VWEWW,Vintage Wine Estates Warrants,2022-01-19,2023-06-09
VXRT,Vaxart,2012-11-09,2023-06-09
VYGR,Voyager Therapeutics,2015-11-11,2023-06-09
VYNE,Vyne Therapeutics,2018-01-25,2023-06-09
VYNT,Vyant Bio,2013-04-10,2023-06-09
VZ,Verizon Communications,2005-01-03,2023-06-09
VZIO,Vizio Holding,2021-03-25,2023-06-09
VZLA,Vizsla Silver Common Shares,2022-01-21,2023-06-09
W,Wayfair,2014-10-02,2023-06-09
WAB,Wabtec Corporation,2005-01-03,2023-06-09
WABC,Westamerica Bancorp,2009-07-21,2023-06-09
WAFD,Washington Federal,2007-05-01,2023-06-09
WAFDP,Washington Federal Depositary Shares,2021-02-11,2023-06-09
WAFU,Wah Fu Education Ordinary Shares,2019-04-30,2023-06-09
WAL,Western Alliance Bancorporation,2007-01-03,2023-06-09
WALD,Waldencast Plc Class A,2021-05-12,2023-06-09
WASH,Washington Trust,2007-05-04,2023-06-09
WAT,Waters Corporation,2005-01-03,2023-06-09
WATT,Energous,2014-03-28,2023-06-09
WAVD,Wavedancer,2007-05-17,2023-06-09
WAVE,Eco Wave Power Global,2021-07-01,2023-06-09
WB,Weibo Corporation,2014-04-17,2023-06-09
WBA,Walgreens Boots Alliance,2014-12-31,2023-06-09
WBD,Warner Bros Discovery,2022-04-04,2023-06-09
WBEV,Winc ,2021-11-11,2023-03-08
WBS,Webster Financial Corporation,2007-01-03,2023-06-09
WBX,Wallbox N.V. Class A Ordinary Shares,2021-04-19,2023-06-09
WCC,Wesco International,2007-05-01,2023-06-09
WCN,Waste Connections,2007-01-03,2023-06-09
WD,Walker & Dunlop,2010-12-15,2023-06-09
WDAY,Workday,2012-12-10,2023-06-09
WDC,Western Digital,2005-01-03,2023-06-09
WDFC,Wd-40,2007-05-09,2023-06-09
WDH,Waterdrop,2021-05-07,2023-06-09
WDI,Western Asset Diversified Income Fund Common Shares Of Beneficial Interest,2021-06-25,2023-06-09
WDS,Woodside Energy American Depositary Shares Each Representing One Ordinary Share,2022-06-02,2023-06-09
WE,Wework,2021-10-21,2023-06-09
WEA,Western Asset Bond Fund Share Of Beneficial Interest,2007-05-16,2023-06-09
WEAV,Weave Communications ,2021-11-11,2023-06-09
WEBR,Weber,2021-08-05,2023-02-22
WEC,Wec Energy Inc,2005-01-03,2023-06-09
WEJO,Wejo Common Shares,2021-11-19,2023-06-08
WEJOW,Wejo Warrant,2021-11-19,2023-06-08
WELL,Welltower,2007-04-30,2023-06-09
WEN,The Wendy's Company,2007-01-03,2023-06-09
WERN,Werner Enterprises,2007-01-03,2023-06-09
WES,Western Midstream Partners Lp,2012-12-07,2023-06-09
WEST,Westrock Coffee Company,2022-08-29,2023-06-09
WETF,WisdomTree Investments,2007-05-16,2023-03-08
WETG,Wetrade,2020-07-23,2023-06-09
WEX,Wex,2007-04-30,2023-06-09
WEYS,Weyco,2007-05-16,2023-06-09
WF,Woori Financial  American Depositary Shares,2007-05-16,2023-06-09
WFC,Wells Fargo,2005-01-03,2023-06-09
WFCF,Where Food Comes From,2021-01-05,2023-06-09
WFG,West Fraser Timber Co. Ltd,2021-02-01,2023-06-09
WFRD,Weatherford International Plc Ordinary Shares,2021-06-02,2023-06-09
WGO,Winnebago Industries,2007-01-03,2023-06-09
WGS,Genedx Holdings Class A,2020-11-04,2023-06-09
WH,Wyndham Hotels & Resorts,2018-05-18,2023-06-09
WHD,Cactus,2018-02-08,2023-06-09
WHF,Whitehorse Finance,2012-12-05,2023-06-09
WHG,Westwood,2007-05-16,2023-06-09
WHLM,Wilhelmina International,2009-02-19,2023-06-08
WHLR,Wheeler Real Estate Investment Trust,2012-11-19,2023-06-09
WHLRD,Wheeler Real Estate Investment Trust Series D Cumulative Preferred Stock,2016-09-16,2023-06-09
WHLRP,Wheeler Real Estate Investment Trust Class B Preferred Stock,2014-04-30,2023-06-09
WHR,Whirlpool,2005-01-03,2023-06-09
WIA,Western Asset Inflation-Linked Income Fund,2007-05-07,2023-06-09
WILC,G Willi-Food International Ltd,2016-04-07,2023-06-09
WIMI,Wimi Hologram Cloud,2020-04-01,2023-06-09
WINA,Winmark,2007-05-18,2023-06-09
WING,Wingstop,2015-06-12,2023-06-09
WINT,Windtree Therapeutics,2020-05-20,2023-06-09
WIRE,Encore Wire,2007-04-26,2023-06-09
WISA,Wisa Technologies,2018-07-27,2023-06-09
WISH,Contextlogic,2020-12-16,2023-06-09
WIT,Wipro Limited,2013-02-11,2023-06-09
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,2007-05-02,2023-06-09
WIX,Wix.com Ltd.,2013-11-06,2023-06-09
WK,Workiva,2014-12-12,2023-06-09
WKEY,Wisekey International Holding Ag American Depositary Shares,2019-12-27,2023-06-09
WKHS,Workhorse,2016-01-07,2023-06-09
WKME,Walkme,2021-06-16,2023-06-09
WKSP,Worksport,2021-08-04,2023-06-09
WKSPW,Worksport Warrant,2021-08-04,2023-06-09
WLDN,Willdan,2007-05-16,2023-06-09
WLDS,Wearable Devices,2022-09-13,2023-06-09
WLFC,Willis Lease Finance,2007-05-16,2023-06-09
WLGS,Wang &Amp; Lee,2023-04-20,2023-06-09
WLK,Westlake Chemical,2007-05-01,2023-06-09
WLKP,Westlake Chemical Partners Lp,2014-07-30,2023-06-09
WLMS,Williams Industrial Services,2008-02-13,2023-06-09
WLY,John Wiley & Sons,2022-04-01,2023-06-09
WLYB,John Wiley & Sons,2007-05-16,2023-06-08
WM,Waste Management,2007-04-30,2023-06-09
WMB,Williams Cos.,2005-01-03,2023-06-09
WMC,Western Asset Mortgage,2012-05-10,2023-06-09
WMG,Warner Music,2020-06-03,2023-06-09
WMK,Weis Markets,2007-05-10,2023-06-09
WMPN,William Penn Bancorporation,2021-03-25,2023-06-09
WMS,Advanced Drainage Systems,2014-07-25,2023-06-09
WMT,Walmart,2005-01-03,2023-06-09
WNC,Wabash National,2007-05-01,2023-06-09
WNEB,Western New England Bancorp,2007-05-16,2023-06-09
WNS,Wns,2007-01-03,2023-06-09
WNW,Wunong Net Technology,2020-12-15,2023-06-09
WOLF,Wolfspeed ,2007-04-30,2023-06-09
WOOF,Petco Health & Wellness Company,2021-01-14,2023-06-09
WOR,Worthington Industries,2005-01-03,2023-06-09
WORX,Scworx,2016-10-06,2023-06-09
WOW,Wideopenwest,2017-05-25,2023-06-09
WPC,W. P. Carey,2007-01-03,2023-06-09
WPCA,Warburg Pincus Capital Ia Class A Ordinary Shares,2021-04-26,2023-03-09
WPCB,Warburg Pincus Capital Ib Class A Ordinary Shares,2021-04-26,2023-03-09
WPM,Wheaton Precious Metals,2007-05-01,2023-06-09
WPP,Wpp Plc,2017-11-28,2023-06-09
WPRT,Westport Fuel Systems Inc Common Shares,2008-08-15,2023-06-09
WRAP,Wrap Technologies,2018-05-29,2023-06-09
WRB,W. R. Berkley Corporation,2007-04-27,2023-06-09
WRBY,Warby Parker,2021-09-29,2023-06-09
WRE,Washington Real Estate Investment Trust,2007-01-03,2022-10-19
WRK,Westrock,2015-06-24,2023-06-09
WRLD,World Acceptance,2007-05-01,2023-06-09
WRN,Western Copper And Gold,2008-10-27,2023-06-09
WSBC,Wesbanco,2007-05-10,2023-06-09
WSBF,Waterstone Financial Com,2008-08-04,2023-06-09
WSC,Willscot Mobile Mini Corp,2015-11-05,2023-06-09
WSFS,Wsfs Financial,2007-05-07,2023-06-09
WSM,Williams-Sonoma,2007-01-03,2023-06-09
WSO,Watsco,2007-05-02,2023-06-09
WSO.B,Watsco,2007-05-16,2023-06-06
WSR,Whitestone Reit,2010-08-26,2023-06-09
WST,West Pharmaceutical Services,2007-01-03,2023-06-09
WSTG,Wayside Technology,2007-05-16,2023-03-08
WT,WisdomTree,2007-05-16,2023-06-09
WTBA,West Bancorporation,2007-05-16,2023-06-09
WTER,The Alkaline Water Company,2013-07-09,2023-06-09
WTFC,Wintrust Financial Corporation,2007-01-03,2023-06-09
WTFCM,Wintrust Financial Fixed-To-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D,2015-07-09,2023-06-09
WTFCP,Wintrust Financial Depositary Shares Each Representing A 1/1000Th Interest In A Share Of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series E,2020-05-29,2023-06-09
WTI,W&T Offshore,2007-04-30,2023-06-09
WTM,White Mountains Insurance,2007-05-16,2023-06-09
WTRG,Essential Utilities,2007-04-27,2023-06-09
WTS,Watts Water Technologies,2007-04-27,2023-06-09
WTT,Wireless Telecom,2007-05-16,2023-06-09
WTTR,Select Energy Services,2017-04-21,2023-06-09
WTW,Willis Towers Watson,2016-01-05,2023-06-09
WU,Western Union Co,2006-10-02,2023-06-09
WULF,Terawulf,2007-05-18,2023-06-09
WVE,Wave Life Sciences,2015-11-11,2023-06-09
WVVI,Willamette Valley Vineyards,2007-05-16,2023-06-09
WVVIP,Willamette Valley Vineyards Series A Redeemable Preferred Stock,2016-06-29,2023-06-09
WW,Ww International,2007-05-02,2023-06-09
WWD,Woodward,2007-05-03,2023-06-09
WWE,World Wrestling Entertainment,2007-01-03,2023-06-09
WWR,Westwater Resources,2007-05-08,2023-06-09
WWW,Wolverine World Wide,2007-01-03,2023-06-09
WY,Weyerhaeuser,2005-01-03,2023-06-09
WYNN,Wynn Resorts Ltd,2005-01-03,2023-06-09
WYY,Widepoint,2007-04-26,2023-06-09
X,United States Steel Corporation,2005-01-03,2023-06-09
XAIR,Beyond Air,2019-05-07,2023-06-09
XBIO,Xenetic Biosciences,2016-11-07,2023-06-09
XBIOW,Xenetic Biosciences Warrants,2019-07-23,2023-06-09
XBIT,Xbiotech,2015-04-15,2023-06-09
XCUR,Exicure,2018-05-22,2023-06-09
XEL,Xcel Energy Inc,2005-01-03,2023-06-09
XELA,Exela Technologies,2015-03-27,2023-06-09
XELB,Xcel Brands,2007-05-23,2023-06-09
XENE,Xenon Pharmaceuticals Inc,2014-11-05,2023-06-09
XERS,Xeris Pharmaceuticals,2018-06-21,2023-06-09
XFLT,Xai Octagon Floating Rate & Alternative Income Term Trust Common Shares Of Beneficial Interest,2017-09-27,2023-06-09
XFOR,X4 Pharmaceuticals,2019-04-16,2023-06-09
XGN,Exagen,2019-09-19,2023-06-09
XHR,Xenia Hotels & Resorts,2015-02-04,2023-06-09
XIN,Xinyuan Real Estate Co American Depositary Shares,2007-12-12,2023-06-09
XL,Xl Fleet,2019-09-03,2023-03-08
XLO,Xilio Therapeutics,2021-10-22,2023-06-09
XM,Qualtrics International,2021-01-28,2023-06-09
XMTR,Xometry,2021-06-30,2023-06-09
XNCR,Xencor,2013-12-03,2023-06-09
XNET,Xunlei American Depositary Shares,2014-06-24,2023-06-09
XOM,Exxon Mobil,2005-01-03,2023-06-09
XOMA,Xoma,2007-05-04,2023-06-09
XOS,Xos ,2020-12-08,2023-06-09
XOSWW,Xos Warrants,2020-12-07,2023-06-09
XP,Xp,2019-12-11,2023-06-09
XPEL,Xpel,2019-07-22,2023-06-09
XPER,Xperi Holding Corp,2020-05-29,2023-06-09
XPEV,Xpeng,2020-08-27,2023-06-09
XPL,Solitario Zinc,2007-05-16,2023-06-09
XPO,Xpo Logistics,2007-01-03,2023-06-09
XPOF,Xponential Fitness,2021-07-23,2023-06-09
XPON,Expion360,2022-04-01,2023-06-09
XPRO,Expro Holdings N.V.,2013-08-09,2023-06-09
XRAY,Dentsply Sirona,2005-01-03,2023-06-09
XRTX,Xortx Therapeutics,2021-10-13,2023-06-09
XRX,Xerox,2005-01-03,2023-06-09
XSPA,Xpresspa,2010-07-27,2022-10-24
XTLB,Xtl Biopharmaceuticals American Depositary Shares,2014-02-18,2023-06-08
XTNT,Xtant Medical Holdings,2015-10-19,2023-06-09
XWEL,Xwell,2010-07-27,2023-06-09
XXII,22Nd Century,2011-01-26,2023-06-09
XYF,X Financial American Depositary Shares Each Representing Six Class A Ordinary Shares,2018-09-19,2023-06-09
XYL,Xylem,2011-10-13,2023-06-09
YALA,Yalla,2020-09-30,2023-06-09
YCBD,Cbdmd,2017-11-17,2023-06-09
YELL,Yellow,2007-05-01,2023-06-09
YELP,Yelp,2012-03-02,2023-06-09
YETI,Yeti Holdings,2018-10-25,2023-06-09
YEXT,Yext,2017-04-13,2023-06-09
YGF,Yangufang International Co.  Ltd.,2023-03-28,2023-06-09
YGMZ,Mingzhu Logistics,2020-11-02,2023-06-09
YI,111 American Depositary Shares,2018-09-12,2023-06-09
YJ,Yunji ADS,2019-05-03,2023-06-09
YMAB,Y-Mabs Therapeutics,2018-09-21,2023-06-09
YMM,Full Truck Alliance Co.,2021-06-22,2023-06-09
YMTX,Yumanity Therapeutics,2016-02-11,2023-03-08
YORW,York Water,2007-05-16,2023-06-09
YOSH,Yoshiharu Global Co.,2022-09-09,2023-06-09
YOTA,Yotta Acquisition Corporation,2022-06-27,2023-06-09
YOU,Clear Secure,2021-06-30,2023-06-09
YPF,Ypf Sociedad Anonima,2013-02-11,2023-06-09
YQ,17 Education & Technology,2020-12-04,2023-06-09
YRD,Yiren Digital American Depositary Shares Each Representing Two Ordinary Shares,2015-12-18,2023-06-09
YSG,Yatsen Holding,2020-11-19,2023-06-09
YTEN,Yield10 Bioscience,2007-05-10,2023-06-09
YTRA,Yatra Online  Ordinary Shares,2016-12-19,2023-06-09
YUM,Yum! Brands Inc,2005-01-03,2023-06-09
YUMC,Yum China Holdings,2016-10-31,2023-06-09
YVR,Liquid Media Common Shares,2018-08-13,2023-06-09
YY,Joyy,2012-11-21,2023-06-09
Z,Zillow,2015-08-03,2023-06-09
ZAPP,Zapp Electric Vehicles Ltd.,2021-11-05,2023-04-28
ZBH,Zimmer Biomet Holdings,2007-04-30,2023-06-09
ZBRA,Zebra Technologies,2005-01-03,2023-06-09
ZCMD,Zhongchao,2020-02-24,2023-06-09
ZD,Ziff Davis ,2007-04-30,2023-06-09
ZDGE,Zedge Class B,2016-05-26,2023-06-09
ZENV,Zenvia,2021-07-22,2023-06-09
ZEPP,Zepp Health American Depositary Shares,2018-02-08,2023-06-09
ZETA,Zeta Global Holdings,2021-06-10,2023-06-09
ZEUS,Olympic Steel,2007-04-26,2023-06-09
ZEV,Lightning Emotors,2020-07-02,2023-06-09
ZFOX,Zerofox Holdings,2022-08-04,2023-06-09
ZG,Zillow,2011-07-20,2023-06-09
ZGN,Ermenegildo Zegna N.V. Ordinary Shares,2021-12-20,2023-06-09
ZH,Zhihu,2021-03-26,2023-06-09
ZI,Zoominfo Technologies,2020-06-04,2023-06-09
ZIM,Zim Integrated Shipping Services,2021-01-28,2023-06-09
ZIMV,Zimvie,2022-02-24,2023-06-09
ZION,Zions Bancorp,2005-01-03,2023-06-09
ZIONO,Zions Bancorporation N.A. Dep Shs Repstg 1/40Th Perp Pfd Ser G,2020-01-02,2023-06-09
ZIONP,Zions Bancorporation N.A. Depositary Shares,2020-01-02,2023-06-09
ZIP,Ziprecruiter,2021-05-26,2023-06-09
ZIVO,Zivo Bioscience,2021-05-28,2023-06-09
ZIVOW,Zivo Bioscience Warrants,2021-05-28,2023-06-08
ZJYL,Jin Medical International Ltd.,2023-03-28,2023-06-09
ZKIN,Zk International Co. Ordinary Share,2017-09-01,2023-06-09
ZLAB,Zai Lab Limited,2017-09-20,2023-06-09
ZM,Zoom,2019-04-18,2023-06-09
ZNHYY,China Southern Airlines Co Ltd.,2013-02-11,2023-03-06
ZNTL,Zentalis Pharmaceuticals,2020-04-03,2023-06-09
ZOM,Zomedica,2016-07-29,2023-06-09
ZS,Zscaler,2018-03-16,2023-06-09
ZTEK,Zentek,2022-03-22,2023-06-09
ZTO,Zto Express,2016-10-27,2023-06-09
ZTR,Virtus Total Return Fund,2007-05-08,2023-06-09
ZTS,Zoetis,2013-02-01,2023-06-09
ZUMZ,Zumiez,2007-04-27,2023-06-09
ZUO,Zuora,2018-04-12,2023-06-09
ZVIA,Zevia,2021-07-22,2023-06-09
ZVOI,Zovio Inc,2009-04-15,2023-04-26
ZVRA,Zevra Therapeutics Inc,2021-01-08,2023-04-26
ZVSA,Zyversa Therapeutics,2022-02-10,2023-06-09
ZWS,Zurn Water Solutions Corporation,2012-03-29,2023-06-09
ZYME,Zymeworks,2017-04-28,2023-06-09
ZYNE,Zynerba Pharmaceuticals,2015-08-05,2023-06-09
ZYXI,Zynex,2008-07-08,2023-06-09
AABA-DELISTED,,2007-04-27,2019-10-02
AAWW-DELISTED,Atlas Air Worldwide,2007-04-25,2023-03-17
ABI-DELISTED,Safety First Trust Series 2009-,2007-04-30,2014-04-28
ABK-DELISTED,Ambac Financial Inc,2004-01-02,2010-11-09
ABS-DELISTED,Albertsons,2004-01-02,2006-06-01
ABTX-DELISTED,Allegiance Bancshares,2015-10-08,2022-09-30
ACAS-DELISTED,American Capital,2004-01-02,2017-01-03
ACBI-DELISTED,Atlantic Capital Bancshares,2015-11-02,2022-02-28
ACC-DELISTED,American Campus Communities,2007-01-03,2022-08-09
ACQR-DELISTED,Independence Holdings,2021-05-19,2023-03-09
ACTD-DELISTED,Arclight Clean Transition Ii Class A Ordinary Share,2021-05-24,2022-07-21
ACTDU-DELISTED,Arclight Clean Transition Ii Unit,2021-03-23,2022-07-21
ACTDW-DELISTED,Arclight Clean Transition Ii Warrant,2021-05-21,2022-07-21
ACXM-DELISTED,Acxiom Holdings,2004-01-02,2018-10-01
ADF-DELISTED,Aldel Financial,2007-06-04,2021-12-02
ADGI-DELISTED,Adagio Therapeutics,2021-08-06,2022-09-09
ADS-DELISTED,Alliance Data Systems,2005-01-03,2022-04-01
AET-DELISTED,Aetna,2004-01-02,2018-11-28
AFIN-DELISTED,American Finance Trust,2018-07-19,2022-02-14
AGFS-DELISTED,Agrofresh Solutions,2014-04-24,2023-03-17
AGGR-DELISTED,Agile Growth Class A Ordinary Share,2021-05-19,2023-03-10
AIMAU-DELISTED,Aimfinity Investment I Unit,2022-04-26,2022-06-24
AINV-DELISTED,Apollo Investment Corp,2005-01-03,2022-08-12
ALNA-DELISTED,Allena Pharmaceuticals,2017-11-02,2022-09-07
ALR-DELISTED,Alerislife,2017-07-03,2023-03-17
ALSK-DELISTED,Alaska Comm Sys,2007-05-01,2021-07-22
ALXN-DELISTED,Alexion Pharmaceuticals,2005-01-03,2021-07-20
AMLN-DELISTED,Amylin Pharmaceuticals,2004-01-02,2012-08-08
AMTBB-DELISTED,Amerant Bancorp Class B,2018-08-29,2021-11-17
AMYT-DELISTED,Amryt Pharma Plc American Depositary Shares,2020-07-08,2022-04-04
ANAT-DELISTED,American National,2007-05-16,2022-05-24
ANDV-DELISTED,Andeavor,2007-04-30,2018-09-28
ANR-DELISTED,Alpha Natural Resources C,2005-02-15,2015-07-15
ANTM-DELISTED,Anthem,2007-04-30,2022-06-27
APC-DELISTED,Anadarko Petroleum Corp,2004-01-02,2019-08-08
APEN-DELISTED,Apollo Endosurgery,2007-05-16,2023-03-17
APOL-DELISTED,Apollo Education,2004-01-02,2017-01-31
APR-DELISTED,Apria,2021-02-11,2022-03-28
APTS-DELISTED,Preferred Apartment,2011-04-01,2022-06-23
ARCP-DELISTED,Vereit,2011-09-07,2015-07-30
ARD-DELISTED,Ardagh S.A.,2017-03-15,2021-10-05
ARG-DELISTED,Airgas,2004-01-02,2016-05-20
ARNA-DELISTED,Arena Pharmaceuticals,2007-01-03,2022-03-10
ASBC-DELISTED,Associated Banc-Corp,2004-01-02,2014-12-22
ASPL-DELISTED,Aspirational Consumer Lifestyle,2020-11-13,2021-07-13
ATC-DELISTED,Atotech,2021-02-04,2022-08-16
ATCX-DELISTED,Atlas Technical Consultants Class A,2018-11-16,2023-03-17
ATH-DELISTED,Athene Holding Ltd.,2016-12-09,2021-12-31
ATRS-DELISTED,Antares Pharma,2007-05-16,2022-05-23
ATVC-DELISTED,Tribe Capital Growth I Class A,2021-05-26,2022-07-27
ATVCU-DELISTED,Tribe Capital Growth I Units,2021-03-05,2022-07-25
ATVCW-DELISTED,Tribe Capital Growth I Warrant,2021-05-19,2022-07-27
AUTO-DELISTED,Autoweb,2007-05-08,2022-08-31
AUY-DELISTED,Yamana Gold,2007-06-12,2023-03-17
AV-DELISTED,Aviva Plc Unsponsored ADR,2009-10-20,2016-12-22
AVLR-DELISTED,Avalara,2018-06-15,2022-10-18
AVP-DELISTED,Avon Products,2004-01-02,2020-01-03
AXU-DELISTED,Alexco Resource Common Shares,2007-09-20,2022-09-06
BBI-DELISTED,Brickell Biotech,2007-05-01,2022-09-07
BBQ-DELISTED,Bbq Holdings,2007-05-16,2022-09-27
BBT-DELISTED,Bb&T Corporation,2004-01-02,2019-12-06
BCEI-DELISTED,Bonanza Creek Energy,2011-12-15,2021-11-01
BCR-DELISTED,C.R. Bard,2004-01-02,2017-12-28
BDSI-DELISTED,Biodelivery Sciences,2007-05-16,2022-03-22
BEAM-DELISTED,,2007-05-01,2014-04-30
BHGE-DELISTED,Baker Hughes,2017-07-05,2019-10-17
BHI-DELISTED,Baker Hughes Incorporated Commo,2004-01-02,2017-07-03
BKEP-DELISTED,Blueknight Energy Partners L.P. Common Units,2010-11-01,2022-08-17
BKEPP-DELISTED,Blueknight Energy Partners L.P. Series A Preferred Units,2011-11-10,2022-08-17
BLCT-DELISTED,Bluecity Holdings,2020-07-08,2022-08-12
BMC-DELISTED,Bmc Software,2004-01-02,2013-09-10
BMS-DELISTED,Bemis Company Common Stoc,2004-01-02,2019-06-10
BMTC-DELISTED,Bryn Mawr Bank,2007-05-16,2021-12-31
BOCH-DELISTED,Bank Of Commerce,2007-05-16,2021-09-30
BOMN-DELISTED,Boston Omaha,2016-09-06,2022-02-18
BPFH-DELISTED,Boston Private Financial,2007-05-08,2021-06-30
BPMP-DELISTED,Bp Midstream Partners Lp Common Units Representing Partner Interests,2017-10-26,2022-04-04
